Player Id, Team Id, Player Name, Last Name, Shortened Name, Player Number, Games Played, Attempted Passes, Throwing Attempts Per Point, Throwing Attempts >30 Yards,  Completed Passes, Completions Per Point, Completions >30 Yards, Incompletions, Incompletions Per Point, Incompletions >30 Yards, Completion Percentage, >30 Yards Completion %, Receptions, Goals Scored, Goal Scores Per Point, Assists, Assists Per Point, Goals Against, Goals Against per Point, Throwing Yards, Thorwing Yards Per Point, Receiving Yards, Receiving Yards Per Point, Involvement Yards, Involvement Yards Per Point, Involvement Yards per OPoss, Percent Involvement Yards Throwing, Average Yard Per Throw Attempt, Average Yard Per Involvement (attempted throws + receptions), Involvment Yards per Turn, Touches Per Turnover, Average Yard per Catch, OLine Points Played, DLine Points Played, Total Points Played,Points Per Game,  O Plus Minus, D Plus Minus, Total Plus Minus, Percent Points OLine, Percent Points DLine, O Possessions Played, D Possessions Played, Percent Possessions Offensive, Percent Possessions Defensive, Offensive Usage Rate, Blocks, Interceptions, Blocks and Interceptions, Nearest Defender on Away Throwaway, Home Goals Scored While On Field, Average Number OPossessions Played Per Team Goal, Goals Against Per DPossession Played,Inverse Goals Against Per DPossession Played, Blocks Intercepts Per DPossession Played, Yards Against,Yards Against Ratable Share, Inverse Yards Against Ratable Share, Defensive DisUsage, Inverse Defensive Disusage
1372737673, 736#1372737025, 99 Gilligan, null, 99 G,99,13,73,0.777,11,66,0.702,8,7,0.074,3,0.9041096,0.72727275,55,6,0.064,9,0.096,5,0.053,574.184,6.108,229.502,2.442,803.686,8.55,8.285,0.714,7.866,6.642,114.81,11.29,4.173,0,94,94,7.231,0,-6,-6,0,1,97,129,0.429,0.571,0.138,2,3,5,5,47,2.06383,0.039,0.961,0.039,395.902,0.09,0.91,0.161,0.839
1382032196, 736#1372737025, 5 Cochran, null, 5 Co,5,5,11,0.297,1,10,0.27,0,1,0.027,1,0.90909094,0,14,3,0.081,1,0.027,2,0.054,2.041,0.055,233.61,6.314,235.651,6.369,6.546,0.009,0.186,9.819,235.65,14,16.686,2,35,37,7.4,2,-1,1,0.054,0.946,36,44,0.45,0.55,0.085,2,0,2,2,21,1.7142857,0.045,0.955,0.045,243.334,0.147,0.853,0.09,0.91
1372793940, 444#1372793849, KP00, null, KP00,0,7,16,0.372,1,16,0.372,1,0,0,0,1,1,22,7,0.163,3,0.07,4,0.093,87.334,2.031,418.769,9.739,506.103,11.77,13.318,0.173,5.458,13.318,0,0,19.035,20,23,43,6.143,10,-7,3,0.465,0.535,38,36,0.514,0.486,0.097,0,1,1,2,24,1.5833334,0.111,0.889,0.028,434.85,0.361,0.639,0.158,0.842
1372793978, 444#1372793849, Allen1, null, Alle,1,8,37,0.661,0,35,0.625,0,2,0.036,0,0.9459459,0,42,7,0.125,1,0.018,3,0.054,80.86,1.444,523.653,9.351,604.513,10.795,9.3,0.134,2.185,7.851,302.26,22,12.468,26,30,56,7,14,-8,6,0.464,0.536,65,62,0.512,0.488,0.106,3,2,5,2,31,2.096774,0.048,0.952,0.081,248.95,0.152,0.848,0.126,0.874
1372794024, 444#1372793849, Tuba2, null, Tuba,2,8,19,0.463,3,18,0.439,3,1,0.024,0,0.94736844,1,26,6,0.146,4,0.098,8,0.195,178.958,4.365,366.327,8.935,545.285,13.3,11.36,0.328,9.419,12.393,545.28,25,14.09,20,21,41,5.125,6,-3,3,0.488,0.512,48,47,0.505,0.495,0.081,0,0,0,1,22,2.1818182,0.17,0.83,0,458.64,0.376,0.624,0.225,0.775
1372794072, 444#1372793849, Mullen3, null, Mull,3,8,40,0.656,1,37,0.607,0,3,0.049,1,0.925,0,40,3,0.049,2,0.033,1,0.016,79.092,1.297,90.649,1.486,169.741,2.783,3.536,0.466,1.977,2.204,56.58,14.33,2.266,8,53,61,7.625,6,-19,-13,0.131,0.869,48,73,0.397,0.603,0.163,1,0,1,6,25,1.92,0.014,0.986,0.014,189.085,0.078,0.922,0.165,0.835
1372794126, 444#1372793849, Pope5, null, Pope,5,8,38,0.731,10,30,0.577,6,8,0.154,4,0.7894737,0.6,43,6,0.115,8,0.154,4,0.077,448.968,8.634,435.916,8.383,884.884,17.017,14.748,0.507,11.815,12.122,110.61,5.5,10.138,29,23,52,6.5,17,-7,10,0.558,0.442,60,50,0.545,0.455,0.126,0,0,0,2,31,1.9354838,0.08,0.92,0,265.668,0.176,0.824,0.167,0.833
1372794160, 444#1372793849, NewGuy8, null, NewG,8,8,36,0.75,4,33,0.688,2,3,0.062,2,0.9166667,0.5,44,8,0.167,3,0.062,2,0.042,98.02,2.042,572.104,11.919,670.124,13.961,12.184,0.146,2.723,8.703,223.37,14.67,13.002,26,22,48,6,12,-2,10,0.542,0.458,55,48,0.534,0.466,0.106,1,0,1,3,29,1.8965517,0.042,0.958,0.021,177.658,0.127,0.873,0.083,0.917
1372794196, 444#1372793849, Toner9, null, Tone,9,8,30,0.526,1,29,0.509,1,1,0.018,0,0.96666664,1,31,2,0.035,1,0.018,6,0.105,77.467,1.359,94.172,1.652,171.639,3.011,3.731,0.451,2.582,2.861,171.64,32,3.038,8,49,57,7.125,6,-15,-9,0.14,0.86,46,67,0.407,0.593,0.132,1,0,1,3,25,1.84,0.09,0.91,0.015,233.025,0.107,0.893,0.179,0.821
1372794235, 444#1372793849, TO10, null, TO10,10,8,18,0.419,1,17,0.395,1,1,0.023,0,0.9444444,1,23,6,0.14,2,0.047,4,0.093,109.889,2.556,232.999,5.419,342.888,7.974,7.974,0.32,6.105,8.572,342.89,24,10.13,21,22,43,5.375,11,-2,9,0.488,0.512,43,37,0.538,0.462,0.092,3,0,3,0,27,1.5925926,0.108,0.892,0.081,168.376,0.159,0.841,0.158,0.842
1372794265, 444#1372793849, Dennis11, null, Denn,11,8,21,0.477,1,20,0.455,1,1,0.023,0,0.95238096,1,23,5,0.114,5,0.114,3,0.068,177.06,4.024,266.669,6.061,443.729,10.085,9.861,0.399,8.431,10.319,443.73,26,11.594,14,30,44,5.5,8,-4,4,0.318,0.682,45,51,0.469,0.531,0.084,2,3,5,2,24,1.875,0.059,0.941,0.098,246.584,0.172,0.828,0.149,0.851
1372794292, 444#1372793849, Conklin13, null, Conk,13,8,13,0.371,0,13,0.371,0,0,0,0,1,0,16,3,0.086,0,0,3,0.086,19.201,0.549,159.354,4.553,178.555,5.102,4.826,0.108,1.477,6.157,0,0,9.96,22,13,35,4.375,14,-3,11,0.629,0.371,37,25,0.597,0.403,0.072,0,0,0,1,23,1.6086956,0.12,0.88,0,167.596,0.204,0.796,0.083,0.917
1372794347, 444#1372793849, King15, null, King,15,8,78,1.418,1,71,1.291,0,7,0.127,1,0.9102564,0,50,0,0,8,0.145,5,0.091,547.807,9.96,46.059,0.837,593.866,10.798,13.197,0.922,7.023,4.908,84.84,11.14,0.921,9,46,55,6.875,7,-12,-5,0.164,0.836,45,62,0.421,0.579,0.198,2,0,2,1,26,1.7307693,0.081,0.919,0.032,163.683,0.081,0.919,0.136,0.864
1372794376, 444#1372793849, JT17, null, JT17,17,8,18,0.391,4,17,0.37,3,1,0.022,1,0.9444444,0.75,20,3,0.065,3,0.065,3,0.065,158.197,3.439,245.804,5.344,404.001,8.783,10.632,0.392,8.789,10.919,404,21,12.29,13,33,46,5.75,9,-11,-2,0.283,0.717,38,45,0.458,0.542,0.103,1,1,2,0,22,1.7272727,0.067,0.933,0.044,174.98,0.103,0.897,0.104,0.896
1372794401, 444#1372793849, Nutt21, null, Nutt,21,8,59,0.967,2,53,0.869,1,6,0.098,1,0.89830506,0.5,53,3,0.049,3,0.049,2,0.033,400.673,6.568,169.819,2.784,570.492,9.352,8.15,0.702,6.791,5.382,95.08,10.33,3.204,29,32,61,7.625,15,-6,9,0.475,0.525,70,61,0.534,0.466,0.131,2,0,2,2,36,1.9444444,0.033,0.967,0.033,224.991,0.12,0.88,0.141,0.859
1372794433, 444#1372793849, BC 22, null, BC 2,22,6,37,1.321,4,35,1.25,3,2,0.071,1,0.9459459,0.75,37,3,0.107,7,0.25,0,0,315.341,11.262,229.333,8.19,544.674,19.453,16.02,0.579,8.523,7.565,272.34,20,6.198,22,6,28,4.667,14,-2,12,0.786,0.214,34,22,0.607,0.393,0.158,0,0,0,1,19,1.7894737,0,1,0,-2.353,-0.004,1.004,0.156,0.844
1372794455, 444#1372793849, Micah 23, null, Mica,23,8,39,0.696,9,30,0.536,2,9,0.161,7,0.7692308,0.22222222,40,6,0.107,1,0.018,10,0.179,143.416,2.561,561.886,10.034,705.302,12.595,11.195,0.203,3.677,10.076,78.37,5,14.047,22,34,56,7,12,-12,0,0.393,0.607,63,67,0.485,0.515,0.119,2,5,7,2,28,2.25,0.149,0.851,0.104,568.828,0.271,0.729,0.121,0.879
1372794480, 444#1372793849, Noah 24, null, Noah,24,8,163,1.988,5,151,1.841,3,12,0.146,2,0.9263804,0.6,130,5,0.061,12,0.146,3,0.037,1326.416,16.176,308.711,3.765,1635.127,19.941,18.372,0.811,8.138,5.819,136.26,14,2.375,44,38,82,10.25,22,-6,16,0.537,0.463,89,72,0.553,0.447,0.23,2,1,3,1,50,1.78,0.042,0.958,0.042,229.905,0.104,0.896,0.176,0.824
1372794513, 444#1372793849, Xian 29, null, Xian,29,8,34,0.567,1,33,0.55,1,1,0.017,0,0.9705882,1,41,6,0.1,2,0.033,2,0.033,133.042,2.217,514.644,8.577,647.686,10.795,11.994,0.205,3.913,8.753,647.69,40,12.552,25,35,60,7.5,13,-9,4,0.417,0.583,54,51,0.514,0.486,0.123,1,0,1,2,33,1.6363636,0.039,0.961,0.02,119.613,0.072,0.928,0.1,0.9
1372794566, 444#1372793849, Berk 32, null, Berk,32,8,25,0.397,4,21,0.333,2,4,0.063,2,0.84,0.5,28,5,0.079,3,0.048,6,0.095,187.889,2.982,375.258,5.956,563.147,8.939,10.83,0.334,7.516,11.493,140.79,7.5,13.402,17,46,63,7.875,7,-20,-13,0.27,0.73,52,67,0.437,0.563,0.113,2,1,3,4,26,2,0.09,0.91,0.045,437.177,0.187,0.813,0.126,0.874
1372794606, 444#1372793849, Roy 33, null, Roy ,33,8,17,0.34,1,16,0.32,1,1,0.02,0,0.9411765,1,22,6,0.12,1,0.02,2,0.04,42.874,0.857,363.688,7.274,406.562,8.131,6.776,0.105,2.522,10.699,406.56,23,16.531,26,24,50,6.25,14,-6,8,0.52,0.48,60,57,0.513,0.487,0.065,2,0,2,1,28,2.142857,0.035,0.965,0.035,252.499,0.157,0.843,0.128,0.872
1372794639, 444#1372793849, Tristan 34, null, Tris,34,8,76,1.246,2,71,1.164,1,5,0.082,1,0.93421054,0.5,60,1,0.016,8,0.131,1,0.016,542.048,8.886,197.21,3.233,739.258,12.119,10.714,0.733,7.132,5.643,147.85,15.4,3.287,30,31,61,7.625,16,-3,13,0.492,0.508,69,57,0.548,0.452,0.143,3,1,4,3,38,1.8157895,0.018,0.982,0.07,134.303,0.076,0.924,0.159,0.841
1372794674, 444#1372793849, Eric 44, null, Eric,44,8,55,1,6,48,0.873,4,7,0.127,2,0.8727273,0.6666667,57,4,0.073,11,0.2,5,0.091,341.211,6.204,644.956,11.726,986.167,17.93,16.715,0.346,6.204,9.392,140.88,8.43,11.315,31,24,55,6.875,15,-4,11,0.564,0.436,59,50,0.541,0.459,0.13,2,1,3,0,33,1.7878788,0.1,0.9,0.06,261.82,0.178,0.822,0.112,0.888
1372794702, 444#1372793849, Brett 45, null, Bret,45,8,130,1.711,3,127,1.671,3,3,0.039,0,0.97692305,1,94,2,0.026,8,0.105,2,0.026,757.64,9.969,70.642,0.93,828.282,10.898,9.203,0.915,5.828,3.748,276.09,44,0.752,47,29,76,9.5,23,-9,14,0.618,0.382,90,76,0.542,0.458,0.163,6,0,6,2,44,2.0454545,0.026,0.974,0.079,83.395,0.04,0.96,0.178,0.822
1372794734, 444#1372793849, Aryan 47, null, Arya,47,8,18,0.474,0,16,0.421,0,2,0.053,0,0.8888889,0,23,2,0.053,1,0.026,2,0.053,50.284,1.323,401.986,10.579,452.27,11.902,9.832,0.111,2.794,11.597,226.14,10,17.478,18,20,38,4.75,12,-8,4,0.474,0.526,46,43,0.517,0.483,0.084,2,0,2,1,21,2.1904762,0.047,0.953,0.047,146.796,0.12,0.88,0.116,0.884
1372794760, 444#1372793849, JNo 50, null, JNo ,50,8,54,1.2,1,51,1.133,0,3,0.067,1,0.9444444,0,49,2,0.044,4,0.089,2,0.044,394.446,8.765,150.982,3.355,545.428,12.121,9.245,0.723,7.305,5.454,181.81,18.67,3.081,28,17,45,5.625,12,-3,9,0.622,0.378,59,49,0.546,0.454,0.133,1,1,2,1,27,2.1851852,0.041,0.959,0.041,161.876,0.126,0.874,0.159,0.841
1372794792, 444#1372793849, Bender 54, null, Bend,54,8,8,0.195,0,8,0.195,0,0,0,0,1,0,11,3,0.073,2,0.049,2,0.049,65.507,1.598,153.231,3.737,218.738,5.335,4.971,0.299,8.188,11.513,0,0,13.93,16,25,41,5.125,12,-7,5,0.39,0.61,44,42,0.512,0.488,0.052,1,0,1,1,24,1.8333334,0.048,0.952,0.024,238.693,0.171,0.829,0.13,0.87
1372794815, 444#1372793849, Weeks 99, null, Week,99,8,103,1.717,1,100,1.667,1,3,0.05,0,0.9708738,1,85,1,0.017,2,0.033,1,0.017,1009.281,16.821,285.012,4.75,1294.293,21.572,17.976,0.78,9.799,6.996,431.43,34.67,3.353,43,17,60,7.5,23,-7,16,0.717,0.283,72,53,0.576,0.424,0.179,2,0,2,2,37,1.945946,0.019,0.981,0.038,155.792,0.103,0.897,0.112,0.888
1382010878, 744#1382010801, 0 Clark, null, 0 Cl,1,4,3,0.214,0,3,0.214,0,0,0,0,1,0,4,1,0.071,1,0.071,0,0,26.793,1.914,112.086,8.006,138.879,9.92,11.573,0.193,8.931,19.84,0,0,28.022,2,12,14,3.5,0,-2,-2,0.143,0.857,12,18,0.4,0.6,0.058,0,0,0,0,6,2,0,1,0,39.494,0.101,0.899,0.14,0.86
1382010886, 744#1382010801, 1 Kinley, null, 1 Ki,1,4,10,0.385,1,10,0.385,1,0,0,0,1,1,10,2,0.077,1,0.038,2,0.077,107.913,4.15,111.098,4.273,219.011,8.424,13.688,0.493,10.791,10.951,0,0,11.11,0,26,26,6.5,0,-8,-8,0,1,16,29,0.356,0.644,0.154,2,2,4,0,11,1.4545455,0.069,0.931,0.138,165.282,0.134,0.866,0.131,0.869
1382010899, 744#1382010801, 3 Speidel, null, 3 Sp,3,4,5,0.217,1,5,0.217,1,0,0,0,1,1,6,1,0.043,1,0.043,5,0.217,69.199,3.009,49.868,2.168,119.067,5.177,6.267,0.581,13.84,10.824,0,0,8.311,1,22,23,5.75,1,-4,-3,0.043,0.957,19,25,0.432,0.568,0.062,0,0,0,0,12,1.5833334,0.2,0.8,0,187.889,0.221,0.779,0.114,0.886
1382010908, 744#1382010801, 4 Lenon, null, 4 Le,4,4,43,1.303,1,42,1.273,0,1,0.03,1,0.9767442,0,38,0,0,4,0.121,0,0,381.069,11.548,-46.215,-1.4,334.854,10.147,8.167,1.138,8.862,4.186,334.85,43,-1.216,31,2,33,8.25,21,-2,19,0.939,0.061,41,23,0.641,0.359,0.124,0,1,1,4,24,1.7083334,0,1,0.043,56.134,0.093,0.907,0.188,0.812
1382010928, 744#1382010801, 5 VTitcomb, null, 5 VT,5,3,4,0.5,0,4,0.5,0,0,0,0,1,0,8,3,0.375,0,0,0,0,-18.798,-2.35,94.588,11.824,75.79,9.474,6.316,-0.248,-4.7,6.316,0,0,11.824,8,0,8,2.667,6,0,6,1,0,12,7,0.632,0.368,0.099,0,0,0,0,7,1.7142857,0,1,0,7.995,0.101,0.899,0.167,0.833
1382010940, 744#1382010801, 6 Murray, null, 6 Mu,6,4,31,0.939,3,29,0.879,2,2,0.061,1,0.9354839,0.6666667,34,5,0.152,4,0.121,1,0.03,109.72,3.325,404.274,12.251,513.994,15.576,13.526,0.213,3.539,8.159,257,18,11.89,32,1,33,8.25,22,-1,21,0.97,0.03,38,20,0.655,0.345,0.112,0,1,1,0,25,1.52,0.05,0.95,0.05,76.7,0.152,0.848,0.111,0.889
1382010996, 744#1382010801, 7 Obrien, null, 7 Ob,7,4,14,0.875,0,14,0.875,0,0,0,0,1,0,9,0,0,0,0,0,0,125.294,7.831,-9.646,-0.603,115.648,7.228,10.513,1.083,8.95,5.028,0,0,-1.072,0,16,16,4,0,-2,-2,0,1,11,20,0.355,0.645,0.138,0,0,0,0,7,1.5714285,0,1,0,48.867,0.094,0.906,0.15,0.85
1382011010, 744#1382010801, 8 XTitcomb, null, 8 XT,8,4,3,0.3,0,3,0.3,0,0,0,0,1,0,3,0,0,0,0,1,0.1,-16.64,-1.664,70.343,7.034,53.703,5.37,6.713,-0.31,-5.547,8.95,0,0,23.448,0,10,10,2.5,0,2,2,0,1,8,12,0.4,0.6,0.054,0,0,0,0,6,1.3333334,0.083,0.917,0,68.302,0.225,0.775,0.086,0.914
1382011021, 744#1382010801, 9 Harkness, null, 9 Ha,9,4,22,0.579,2,20,0.526,2,2,0.053,0,0.90909094,1,21,1,0.026,3,0.079,2,0.053,58.279,1.534,71.799,1.889,130.078,3.423,5.203,0.448,2.649,3.173,65.04,11.5,3.419,0,38,38,9.5,0,-12,-12,0,1,25,44,0.362,0.638,0.167,0,0,0,0,15,1.6666666,0.045,0.955,0,220.545,0.149,0.851,0.128,0.872
1382011045, 744#1382010801, 10 Simon, null, 10 S,10,4,22,0.88,4,20,0.8,2,2,0.08,2,0.90909094,0.5,16,2,0.08,1,0.04,0,0,108.693,4.348,96.876,3.875,205.569,8.223,10.819,0.529,4.941,5.71,102.78,12,6.055,1,24,25,6.25,1,-8,-7,0.04,0.96,19,32,0.373,0.627,0.152,1,1,2,0,10,1.9,0,1,0.062,109.928,0.119,0.881,0.13,0.87
1382011053, 744#1382010801, 11 Koss, null, 11 K,11,4,31,0.646,9,29,0.604,8,2,0.042,1,0.9354839,0.8888889,27,1,0.021,6,0.125,3,0.062,461.084,9.606,95.355,1.987,556.439,11.592,15.457,0.829,14.874,9.936,278.22,16,3.532,6,42,48,12,6,-12,-6,0.125,0.875,36,49,0.424,0.576,0.135,5,1,6,5,24,1.5,0.061,0.939,0.122,234.26,0.156,0.844,0.206,0.794
1382011063, 744#1382010801, 12 Gehret, null, 12 G,12,4,14,0.424,1,13,0.394,1,1,0.03,0,0.9285714,1,14,0,0,2,0.061,1,0.03,60.151,1.823,46.722,1.416,106.873,3.239,6.287,0.563,4.296,3.958,106.87,14,3.337,0,33,33,8.25,0,-17,-17,0,1,17,34,0.333,0.667,0.184,0,0,0,1,11,1.5454545,0.029,0.971,0,121.459,0.076,0.924,0.144,0.856
1382011074, 744#1382010801, 13 Sewell, null, 13 S,13,4,2,0.091,0,1,0.045,0,1,0.045,0,0.5,0,3,1,0.045,0,0,2,0.091,10.66,0.485,52.052,2.366,62.712,2.851,5.226,0.17,5.33,15.678,62.71,3,17.351,9,13,22,5.5,5,-13,-8,0.409,0.591,12,20,0.375,0.625,0.047,0,0,0,0,7,1.7142857,0.1,0.9,0,82.381,0.173,0.827,0.143,0.857
1382011084, 744#1382010801, 14 Rehder, null, 14 R,14,4,28,0.737,3,24,0.632,1,4,0.105,2,0.85714287,0.33333334,37,7,0.184,3,0.079,1,0.026,171.756,4.52,512.278,13.481,684.034,18.001,14.87,0.251,6.134,11.214,171.01,8.75,13.845,30,8,38,9.5,24,0,24,0.789,0.211,46,27,0.63,0.37,0.119,1,0,1,1,29,1.5862069,0.037,0.963,0.037,187.239,0.298,0.702,0.168,0.832
1382011093, 744#1382010801, 15 Castine, null, 15 C,15,4,21,1.05,1,18,0.9,1,3,0.15,0,0.85714287,1,23,2,0.1,4,0.2,0,0,199.472,9.974,242.619,12.131,442.091,22.105,15.789,0.451,9.499,10.783,147.36,7.67,10.549,20,0,20,5,16,0,16,1,0,28,10,0.737,0.263,0.118,0,0,0,1,18,1.5555556,0,1,0,60.424,0.178,0.822,0.137,0.863
1382011100, 744#1382010801, 16 Burton, null, 16 B,16,4,3,0.2,0,3,0.2,0,0,0,0,1,0,6,3,0.2,0,0,0,0,16.64,1.109,118.313,7.888,134.953,8.997,6.748,0.123,5.547,14.995,0,0,19.719,14,1,15,3.75,10,-1,9,0.933,0.067,20,9,0.69,0.31,0.041,0,0,0,0,12,1.6666666,0,1,0,10.92,0.04,0.96,0.03,0.97
1382011118, 744#1382010801, 19 Kosednar, null, 19 K,19,4,64,1.73,6,60,1.622,5,4,0.108,1,0.9375,0.8333333,58,2,0.054,5,0.135,0,0,549.796,14.859,292.201,7.897,841.997,22.757,18.711,0.653,8.591,7.136,210.5,16.5,5.038,36,1,37,9.25,26,-1,25,0.973,0.027,45,23,0.662,0.338,0.172,0,0,0,0,29,1.5517242,0,1,0,9.88,0.016,0.984,0.14,0.86
1382011133, 744#1382010801, 20 Caldwell, null, 20 C,20,4,23,1.211,1,20,1.053,0,3,0.158,1,0.8695652,0,23,0,0,3,0.158,0,0,124.904,6.574,171.86,9.045,296.764,15.619,11.871,0.421,5.431,6.901,98.92,7.67,7.472,19,0,19,4.75,9,0,9,1,0,25,15,0.625,0.375,0.126,0,0,0,1,13,1.9230769,0,1,0,99.177,0.203,0.797,0.109,0.891
1382011143, 744#1382010801, 22 Wallis, null, 22 W,22,4,11,0.846,0,11,0.846,0,0,0,0,1,0,12,0,0,2,0.154,1,0.077,52.026,4.002,143.351,11.027,195.377,15.029,10.283,0.266,4.73,8.495,0,0,11.946,13,0,13,3.25,7,0,7,1,0,19,9,0.679,0.321,0.091,0,0,0,0,10,1.9,0.111,0.889,0,93.808,0.422,0.578,0.25,0.75
1382011152, 744#1382010801, 23 Karlinsky, null, 23 K,23,4,60,1.818,3,60,1.818,3,0,0,0,1,1,45,4,0.121,4,0.121,1,0.03,390.611,11.837,214.357,6.496,604.968,18.332,14.755,0.646,6.51,5.762,0,0,4.763,32,1,33,8.25,20,-1,19,0.97,0.03,41,20,0.672,0.328,0.156,0,1,1,0,25,1.64,0.05,0.95,0.05,71.214,0.127,0.873,0.104,0.896
1382011164, 744#1382010801, 24 Sefton, null, 24 S,24,4,33,0.786,2,32,0.762,2,1,0.024,0,0.969697,1,39,8,0.19,2,0.048,0,0,138.333,3.294,421.941,10.046,560.274,13.34,13.03,0.247,4.192,7.891,560.27,41,10.819,31,11,42,10.5,25,-5,20,0.738,0.262,43,29,0.597,0.403,0.148,1,0,1,1,30,1.4333333,0,1,0.034,88.387,0.121,0.879,0.157,0.843
1382011176, 744#1382010801, 25 Barich, null, 25 B,25,4,11,0.306,0,11,0.306,0,0,0,0,1,0,13,4,0.111,1,0.028,0,0,43.524,1.209,224.224,6.228,267.748,7.437,11.641,0.163,3.957,11.156,0,0,17.248,1,35,36,9,1,-11,-10,0.028,0.972,23,37,0.383,0.617,0.11,1,2,3,1,16,1.4375,0,1,0.081,246.545,0.192,0.808,0.177,0.823
1382011184, 744#1382010801, 28 Linn, null, 28 L,28,4,12,0.4,0,12,0.4,0,0,0,0,1,0,13,1,0.033,1,0.033,3,0.1,35.035,1.168,73.398,2.447,108.433,3.614,5.422,0.323,2.92,4.337,0,0,5.646,1,29,30,7.5,1,-9,-8,0.033,0.967,20,34,0.37,0.63,0.117,1,0,1,0,12,1.6666666,0.088,0.912,0.029,207.935,0.153,0.847,0.121,0.879
1382011199, 744#1382010801, 35 Doesburg, null, 35 D,35,4,16,0.615,1,15,0.577,1,1,0.038,0,0.9375,1,18,1,0.038,1,0.038,0,0,116.675,4.488,53.053,2.04,169.728,6.528,7.715,0.687,7.292,5.143,169.73,17,2.947,1,25,26,6.5,1,-5,-4,0.038,0.962,22,32,0.407,0.593,0.168,0,0,0,0,13,1.6923077,0,1,0,48.516,0.07,0.93,0.104,0.896
1382011229, 744#1382010801, 40 Holt, null, 40 H,40,4,49,1.4,4,47,1.343,2,2,0.057,2,0.9591837,0.5,43,5,0.143,5,0.143,0,0,516.711,14.763,316.511,9.043,833.222,23.806,19.377,0.62,10.545,9.258,416.61,27,7.361,34,1,35,8.75,22,-1,21,0.971,0.029,43,22,0.662,0.338,0.133,0,0,0,1,27,1.5925926,0,1,0,65.624,0.103,0.897,0.15,0.85
1382011239, 744#1382010801, 70 Hausman, null, 70 H,70,4,1,0.062,0,1,0.062,0,0,0,0,1,0,3,2,0.125,0,0,0,0,-10.92,-0.682,89.258,5.579,78.338,4.896,6.026,-0.139,-10.92,19.584,0,0,29.753,1,15,16,4,1,1,2,0.062,0.938,13,19,0.406,0.594,0.039,0,0,0,1,9,1.4444444,0,1,0,40.365,0.098,0.902,0.096,0.904
